,Unnamed: 0,authorDisplayName,authorChannelUrl,videoId,published_at,updated_at,like_count,text
435,40,cocomowienatic,cocomowienatic,TYWHsKcb2Uk,2024-01-29T06:09:04Z,2024-01-29T06:09:48Z,0,"we are in an era where phones already peaked, and its hard to really say which is the best, ... unless somebody puts a DLSR quality camera on a phone and can totally replace your professional cams, as in totally replaced not just in the eyes if a regular consumer but with professional photographers as well,  then thats the flagship to beat! otherwise, right now we are just in the waiting game, .."
436,39,mrt9915,mrt9915,TYWHsKcb2Uk,2024-01-29T06:57:13Z,2024-01-29T06:57:13Z,0,Went from the Note 9 to S23 Ultra. Still my old phone was amazing
437,38,gameplayworld6921,gameplayworld6921,TYWHsKcb2Uk,2024-01-29T06:59:52Z,2024-01-29T06:59:52Z,0,"Display dull is real, i moved from s23u to s24u. And i noticed the same. I am missing s23u&#39;s display.. More vibrant. But i am hoping Samsung will fix this soon. 🤞🏻"
438,37,saurabhmukkawar5831,saurabhmukkawar5831,TYWHsKcb2Uk,2024-01-29T07:57:46Z,2024-01-29T07:57:46Z,0,If we want to choose between S23 Ultra and S24 Ultra considering 15% price difference.<br>Which will be a better pick?
439,36,purvishshah8427,purvishshah8427,TYWHsKcb2Uk,2024-01-29T08:33:30Z,2024-01-29T08:33:30Z,0,Wallpaper Please
440,35,YRAT-mr8jq,YRAT-mr8jq,TYWHsKcb2Uk,2024-01-29T09:17:11Z,2024-01-29T09:17:11Z,0,I have a s23 ultra and use performance profile light just because I don&#39;t use all that the power the SDgen2 offers. It&#39;s good for future proof but they give us more power but nothing to use it on. Guess they need some excuse for people to upgrade yearly. Think this phone will last me 3 years or until something really innovative comes out.
441,34,mikek2001,mikek2001,TYWHsKcb2Uk,2024-01-29T10:29:16Z,2024-01-29T10:29:16Z,0,Worth to buy a s23 ultra?
442,32,Spectre.007,Spectre.007,TYWHsKcb2Uk,2024-01-29T12:29:11Z,2024-01-29T12:29:11Z,0,"well its not actually AI, they just put some automation on the things that can be manually done before and then called it AI"
443,31,Mob3tta_01,Mob3tta_01,TYWHsKcb2Uk,2024-01-29T13:04:55Z,2024-01-29T13:04:55Z,0,"I have the s23u but upgrades because if titanium color, flat display, ai, screen bright and 7 years of updates. I&#39;m giving my son the s23u and getting the s24u now I gotta a s22u to sale"
444,30,true2life73,true2life73,TYWHsKcb2Uk,2024-01-29T13:32:41Z,2024-01-29T13:32:41Z,0,"Great video, Matthew.  Your review/ compare and contrast approach was well executed, honest, and enjoyable. I had to sub! Keep up the outstanding work, brother!"
445,29,johncaptain9561,johncaptain9561,TYWHsKcb2Uk,2024-01-29T13:32:58Z,2024-01-29T13:32:58Z,0,Will  get Galaxy AI for Ultra 23?
446,99,DJ_CRIZP,DJ_CRIZP,TYWHsKcb2Uk,2024-01-28T06:18:26Z,2024-01-28T06:18:26Z,0,The fact that it&#39;s lighter at all is surprising. Titanium is heavier than aluminum. It&#39;s funny to see people shocked that this phone isn&#39;t that much lighter than the Al model of last year. When they should really be shocked that it&#39;s not heavier....
447,0,Mrwhosetheboss,Mrwhosetheboss,HvoBci_GC8A,2024-01-27T13:34:07Z,2024-01-27T13:34:07Z,1697,"Thanks for your patience on this one - LOTS to test on this phone hehe<br>For 100 things that infuriate all of us about our Tech: <a href=""https://www.youtube.com/watch?v=zyPZuqkLaTc"">https://youtu.be/zyPZuqkLaTc</a>"
448,81,gt-c-,gt-c-,HvoBci_GC8A,2024-02-07T03:02:41Z,2024-02-07T03:02:41Z,2,* * Did I hear iPhone...what is that garbage piece of crap???   And even better - WHO ARE THE I--i-d---o--T--s buying it? * *
449,82,jimmytheasianboy,jimmytheasianboy,HvoBci_GC8A,2024-02-07T03:02:03Z,2024-02-07T03:02:03Z,2,You truly have the best review videos. I was an avid Samsung user until 2019 and have used an iPhone since 2019. Might switch to s24 Ultra. <br><br>Love from Korea.
450,23,anglosaxonbreed,anglosaxonbreed,HvoBci_GC8A,2024-02-07T20:44:55Z,2024-02-07T20:44:55Z,2,I will not be watching this. This guy has always been Iphone fan. I find his Reviews more like a discreet advertisement for the iPhone. The iPhone is not the best phone and has not been for many years. How ever apple are the best sales team in the world . USA are the best in world when it comes to sales and advertising.  Look coco cola hamburger  junk. If you want the best designers in the world you go to Italy Lamborghini Maserati Ferrari if you want the best engineers in the world you got a Germany. After all the germans put the first man on the moon in the 60s and Americans paid for it.😂
451,54,user-something.,user-something.,HvoBci_GC8A,2024-02-07T12:23:50Z,2024-02-07T12:23:50Z,2,"the problem with samsung is not their phones, its their community, as an iphone user i agree that the apple community is also toxic, but the samsung community is always starting phone fights, when its very useless."
452,62,user-xp7nk9dw8d,user-xp7nk9dw8d,HvoBci_GC8A,2024-02-07T09:18:14Z,2024-02-07T09:18:14Z,1,I havent used apple products in 10 years . Not going to
453,68,goochn007,goochn007,HvoBci_GC8A,2024-02-07T07:15:15Z,2024-02-07T07:15:15Z,1,"Your use to iPhone minimal operating, so you have no idea how to use a Samsung so no your not going to give it a fair shot"
454,24,vali69,vali69,HvoBci_GC8A,2024-02-07T20:35:48Z,2024-02-07T20:35:48Z,1,"People seem to firget the s8 and s9&#39;s infrared iris scanner, it&#39;s pretty much the same as iphone&#39;s face id but for the eyes. And really, I feel like fingerprints will always be the best option for unlocking a phone, I don&#39;t want my face in big tech&#39;s servers. Also I don&#39;t see how instagram and snapchat&#39;s poor compression should be the fault of the phone, that seems like an issue for the app developers."
455,53,Romano_BMT,Romano_BMT,HvoBci_GC8A,2024-02-07T12:34:20Z,2024-02-07T12:34:20Z,1,"I tested this phenomenon myself in showroom models at Mediamarkt. When you use Standard mode on the ultra  the colours are more vibrant and has higher brightness than the vivid mode in my experience. But if you compare vivid mode on the ultra and vivid on the s24+,  the plus model looks bette, vibrant and brighter. Even in 2k and full hd+. And because of this i think it is  a software thing and not something with the coating. But im not a engineer so who knows.<br> So i would suggest just use Standard mode if you have a ultra untill they fix it. Btw im from Europe so the s24+ showroom model has the exynos chip and not the snapdragon. I double checked it."
456,80,verts_tv,verts_tv,HvoBci_GC8A,2024-02-07T03:49:37Z,2024-02-07T03:49:37Z,1,I honestly can&#39;t believe people still use Apple products.
457,29,dabafagning7227,dabafagning7227,HvoBci_GC8A,2024-02-07T19:41:51Z,2024-02-07T19:41:51Z,1,Are you not going to do a video on the vision pro then?
458,78,asishuppadhyadeaf2059,asishuppadhyadeaf2059,HvoBci_GC8A,2024-02-07T04:35:50Z,2024-02-07T04:35:50Z,1,SAMSUNG king 👑❤
459,77,PassionFruit69420_,PassionFruit69420_,HvoBci_GC8A,2024-02-07T04:38:41Z,2024-02-07T04:38:41Z,1,18M🎉
460,74,tvm2209,tvm2209,HvoBci_GC8A,2024-02-07T05:18:30Z,2024-02-07T05:18:30Z,1,Sell my iPhone 14 Pro ?
461,36,mitchelro,mitchelro,HvoBci_GC8A,2024-02-07T17:16:29Z,2024-02-07T17:16:29Z,1,hey did you meet a young boy at centre parks in the showers because that was a friend of mine
462,83,true_bb,true_bb,HvoBci_GC8A,2024-02-07T02:12:50Z,2024-02-07T02:13:50Z,1,"<a href=""https://www.youtube.com/watch?v=HvoBci_GC8A&amp;t=699"">11:39</a> If you want to lie, take off your Apple Watch while filming. If you look at the recent videos you&#39;ve reviewed, they&#39;re all Apple Watch."
463,71,CyrusShameli,CyrusShameli,HvoBci_GC8A,2024-02-07T07:08:21Z,2024-02-07T07:08:30Z,1,The intro to this video went hard
464,39,allgoodpaing9351,allgoodpaing9351,HvoBci_GC8A,2024-02-07T15:54:04Z,2024-02-07T15:54:04Z,1,"Which company make most promot for their phones in respective countries? Answer is clear… iPhone never do any promotion like Samsung for their phones. For example, if you do pre order u will get double storage…."
465,40,caderally3176,caderally3176,HvoBci_GC8A,2024-02-07T15:13:23Z,2024-02-07T15:13:23Z,1,It copy the titanium of iPhone 😂
466,70,goochn007,goochn007,HvoBci_GC8A,2024-02-07T07:09:36Z,2024-02-07T07:13:40Z,1,"<a href=""https://www.youtube.com/watch?v=HvoBci_GC8A&amp;t=922"">15:22</a> Your apple watch shows your loyalty to Apple. As for everything else, it&#39;s just your opinion. S24 ultra is way better than the iPhone your bias you complain bf you say anything good about the phone smh"
467,69,CyrusShameli,CyrusShameli,HvoBci_GC8A,2024-02-07T07:11:15Z,2024-02-07T07:11:15Z,1,The S24 Ultra feels like an S23 Ultra but with software updates. Who is with me?
468,72,mitkothemacedonian,mitkothemacedonian,HvoBci_GC8A,2024-02-07T06:40:04Z,2024-02-07T06:40:04Z,1,"Nah, you will stick to your iphone, it&#39;s a status symbol and apple pays you the most."
469,79,pinncok3344,pinncok3344,HvoBci_GC8A,2024-02-07T04:04:11Z,2024-02-07T04:04:11Z,1,All of you people are just people that market for iPhones fan boys pretending to be reviews
470,9,harishaprema6035,harishaprema6035,HvoBci_GC8A,2024-02-08T04:58:28Z,2024-02-08T04:58:28Z,1,❤ for adding Taj Mahal in your holiday season. all Indians like here
471,87,ruhaanvaid9185,ruhaanvaid9185,HvoBci_GC8A,2024-02-07T01:35:25Z,2024-02-07T01:35:25Z,1,bro <br>apple vision pro<br>pls review<br>PROPERLY
472,3,Rosin2,Rosin2,HvoBci_GC8A,2024-02-08T07:02:30Z,2024-02-08T07:02:30Z,1,The way he rickrolls us😂
473,96,hillary3066,hillary3066,HvoBci_GC8A,2024-02-06T23:33:27Z,2024-02-06T23:33:27Z,1,"Imagine buying the s24 for over a 1000$ and getting mopped by a 400$ iphone 12 when you open Ig or Snapchat, that&#39;s a really big redflag..."
474,92,cryptic2079,cryptic2079,HvoBci_GC8A,2024-02-07T00:14:25Z,2024-02-07T00:14:25Z,1,"Blaming Samsung for how IG &amp; SC process is a little unreasonable at this point - considering these apps have been heavily biased in developing everything to work extremely well with iPhones and subpar for all Android devices. And I think Apple has done that on purpose. So it&#39;s definitely not a thing Samsung &quot;hasn&#39;t been trying to fix &amp; failing&quot;, considering how much they do on their devices, they&#39;re just getting f#&amp;ked along with other Android devices."
475,14,ar3568row,ar3568row,HvoBci_GC8A,2024-02-08T03:19:33Z,2024-02-08T03:19:33Z,1,Where is the vision pro review Arun
476,58,ultraproisgae,ultraproisgae,HvoBci_GC8A,2024-02-07T10:23:18Z,2024-02-07T10:23:18Z,1,Can you do a video about S24 Pluses?
477,86,RaulPrietoRodriguez,RaulPrietoRodriguez,HvoBci_GC8A,2024-02-07T01:47:23Z,2024-02-07T01:47:23Z,1,Samsung only goes better and better with the past of the years
478,19,barrdale,barrdale,HvoBci_GC8A,2024-02-07T23:26:36Z,2024-02-07T23:26:36Z,1,"I get it, you&#39;re an iPhone fanboy"
479,17,NiD0UA,NiD0UA,HvoBci_GC8A,2024-02-08T00:41:40Z,2024-02-08T00:41:40Z,1,And FairPhone is still better in terms of support.<br>And not only ;)
480,67,darvviny,darvviny,HvoBci_GC8A,2024-02-07T07:26:50Z,2024-02-07T07:26:50Z,0,@Mrwhosetheboss you said about the change to Titanium. WHO says for sure that it is Titanium and not Aluminium or something else? XD well LOL man who believes in our days without even checking the material😆<br>P.s. I would really appreciate if you would make a scientific check on this and the iPhone
481,98,bhargavipatel1526,bhargavipatel1526,HvoBci_GC8A,2024-02-06T23:06:56Z,2024-02-06T23:06:56Z,0,"I’ve already disliked two of apples videos, and I’m going to do more dislikes, no matter what"
482,59,trillzytech,trillzytech,HvoBci_GC8A,2024-02-07T10:13:36Z,2024-02-07T10:13:36Z,0,We are waiting for that iphone don&#39;t forget 18 million is here 700 000 left
483,60,Midoryiass,Midoryiass,HvoBci_GC8A,2024-02-07T09:35:42Z,2024-02-07T09:35:42Z,0,"<a href=""https://www.youtube.com/watch?v=HvoBci_GC8A&amp;t=1391"">23:11</a> I&#39;m quite surprised at the ending results 😅 but expecting that your gonna switch to the 16 pro max 😂 definitely for sure"
484,61,frederickkorankye3784,frederickkorankye3784,HvoBci_GC8A,2024-02-07T09:30:11Z,2024-02-07T09:30:11Z,0,You complained about a signal issue in your pixel 8 review so I think it&#39;s a problem of your location
485,97,simaxi,simaxi,HvoBci_GC8A,2024-02-06T23:21:05Z,2024-02-06T23:21:05Z,0,America&#39;s remembrance of the iPhone on Samsung is better than the atomic bomb.
486,63,littlezzzz6892,littlezzzz6892,HvoBci_GC8A,2024-02-07T09:17:55Z,2024-02-07T09:17:55Z,0,Hey man I love ur vids if ok for any of ur new vids can u use the song radical and decide what part is the best ( i love the drop) i am subbed and i have watched so many of ur vids kind regards Zain
487,64,rorydeegan2012,rorydeegan2012,HvoBci_GC8A,2024-02-07T08:38:17Z,2024-02-07T08:38:17Z,0,that lock screen looks IDENTICAL to my iphone one tho 😢
488,65,arungupta3838,arungupta3838,HvoBci_GC8A,2024-02-07T08:34:49Z,2024-02-07T08:34:49Z,0,When will you give apple vision pro review
489,66,damiangardiner1318,damiangardiner1318,HvoBci_GC8A,2024-02-07T07:53:25Z,2024-02-07T07:53:25Z,0,"September rolls along, goodbye S24. Same thing happens year after year. Either you love all the bells and whistles of the S24 ( most of which will never be used or needed) or you love the amazing iOS and the whole apple ecosystem. People will keep buying both. So at the end of the day it doesn’t really matter. Plus both phones cameras don’t even compare to the new DJI pocket 3. So if you’re serious about creating stunning content just get a dumb phone and a pocket 3."
490,88,Systematic-H,Systematic-H,HvoBci_GC8A,2024-02-07T01:34:50Z,2024-02-07T01:34:50Z,0,MAKE A NEW VIDEOOOO NOWWWWWW
491,57,Etheoma,Etheoma,HvoBci_GC8A,2024-02-07T10:43:30Z,2024-02-07T10:49:53Z,0,"Like to be honest, I&#39;m fine sticking with a good finger print scanning 90% of the time when I pull my phone out of my pocket or pick it up it&#39;s unlocked before I start looking at it because of the placement of the reader and how I hold my phone and I get to avoid having a massive hole in my screen."
492,95,rockingrogershomestead,rockingrogershomestead,HvoBci_GC8A,2024-02-06T23:44:50Z,2024-02-06T23:44:50Z,0,I am actually thinking of going back to the s ultra again from my ZF5.
493,94,jonhatton4354,jonhatton4354,HvoBci_GC8A,2024-02-06T23:54:15Z,2024-02-06T23:54:15Z,0,"I’ve been a follower of yours for some time. I got a message from someone pretending to be you on Etsy offering product reviews in return for $5,000. I’m a seasoned, full time Etsy seller, so I can spot a scam easily. Just thought you should know 🤷🏼‍♂️😂"
494,93,saskltv,saskltv,HvoBci_GC8A,2024-02-07T00:13:27Z,2024-02-07T00:14:24Z,0,But all this AI is on the pixel 4 months ago. it’s not a Samsung feature at all it’s just google. This is why I’ve gone pixel. Once they were lacking so bad in hardware but now they’re not. Legit this phone is a pixel 8 pro with a re skin and a more power hungry chip. I mean the screen is the same screen that’s on the the s24 ultra.
495,85,John14-6.,John14-6.,HvoBci_GC8A,2024-02-07T01:48:16Z,2024-02-07T01:48:16Z,0,400mp sensor😅
496,91,cryptic2079,cryptic2079,HvoBci_GC8A,2024-02-07T00:17:14Z,2024-02-07T00:17:14Z,0,The fact that there&#39;s a phone that has a pen which works like magic makes Samsung an industry leader every time they still keep it
497,90,1_GINGA,1_GINGA,HvoBci_GC8A,2024-02-07T00:29:27Z,2024-02-07T00:29:27Z,0,Try the apple vision pro
498,73,matsstamos7490,matsstamos7490,HvoBci_GC8A,2024-02-07T06:05:38Z,2024-02-07T06:11:33Z,0,The symmetry of the edge is fine as long as you completely ignore the asymmetrical black hole in the screen. Just because almost all phones have it doesn&#39;t mean it isn&#39;t there. Whatever you do don&#39;t look at the Nubia flagships. Pay over 2x more for Samsung and love it.<br><br>Non black dark mode is pathetic.
499,89,__durkes0206__,__durkes0206__,HvoBci_GC8A,2024-02-07T00:54:04Z,2024-02-07T00:54:04Z,0,Hi Arun<br>Can review S24<br>Every tech guy talk about the Ultra but not the base version<br>I have been watching your videos for years and I am a fan of your work <br>I hope you would review it<br>Thank you
500,75,JoseSerratos94,JoseSerratos94,HvoBci_GC8A,2024-02-07T04:46:04Z,2024-02-07T04:46:04Z,0,"Great video. My ocd is telling tho that on minute <a href=""https://www.youtube.com/watch?v=HvoBci_GC8A&amp;t=513"">8:33</a> instead of using the word subjective, I would’ve used anecdotal. I’m sure a better word exists though."
501,76,rohanbhalerao7417,rohanbhalerao7417,HvoBci_GC8A,2024-02-07T04:45:59Z,2024-02-07T04:45:59Z,0,Am waiting for apple vision pro review
502,84,aliettienne2907,aliettienne2907,HvoBci_GC8A,2024-02-07T01:58:24Z,2024-02-07T02:38:36Z,0,"<a href=""https://www.youtube.com/watch?v=HvoBci_GC8A&amp;t=729"">12:09</a> The speed of the translation is remarkably fast seeing that the language was translated &quot;on the fly&quot; the very second you finish typing out your thoughts. It is really exciting to see there&#39;s no delays after a finish sentence that quality of efficiency is a necessity. 😎💯💪🏿👍🏿 <a href=""https://www.youtube.com/watch?v=HvoBci_GC8A&amp;t=1041"">17:21</a> If circle to search can effectively interact with all photos including new photos taken by your camera then this is a game changer which proves that this feature have high potential for the future. <a href=""https://www.youtube.com/watch?v=HvoBci_GC8A&amp;t=810"">13:30</a> The Ai summaring feature are incredibly essential for everyone especially for professional users. <a href=""https://www.youtube.com/watch?v=HvoBci_GC8A&amp;t=1109"">18:29</a> But still despite it disappointing flaws Live translation has a promising future and it current flaws are fixable. <a href=""https://www.youtube.com/watch?v=HvoBci_GC8A&amp;t=1233"">20:33</a> This is true Samsung shouldn&#39;t sell those Ai features as features that is part of the phone and also it can be hard to add another bill on top of other bills unless it is something that adds benefits to you. If it is an Ai feature that can execute every tedious or repetitive task effective on your phone just by using your voice then it can be a worthy service to buy. It appears that people are complaining about the additional cost which shows that we need to revised and upgrade every utility to compel people to take on another expense or bill. We need to add utilities that will add benefits to facilitate saving money for users. I quess people want to save money not to lose money which is a complicated task to solve."
503,50,Piano_songs-uq7um,Piano_songs-uq7um,HvoBci_GC8A,2024-02-07T12:38:06Z,2024-02-07T12:38:06Z,0,What phones do yall have?
504,56,user-hz6jp7lt7z,user-hz6jp7lt7z,HvoBci_GC8A,2024-02-07T11:55:33Z,2024-02-07T11:55:33Z,0,hi mate if you had to choose between a nothing phone 1 and the redmi note 12 pro plus discovery edition which would you go for ? cheers
505,13,oncrei,oncrei,HvoBci_GC8A,2024-02-08T03:48:50Z,2024-02-08T03:48:50Z,0,"Face scanning is not more automatic.<br>I can unlock my phone even without looking at it.<br>And also, if you want to use it, what is the first thing you will do? Put a finger on the screen, duh. They dont read your mind.<br>Also, face scanning is awesome wearing a mask on iPhones (sarcastic).<br>I know a lot of people that wont give away the fingerprint reader for face unlock, not even my wife, iphone user (se 3rd gen).<br>Face unlock is stupid for a phone butz awesome on a laptop, where you have to otherwise go put your finger on the fingeprint reader even if you don&#39;t need to press that button for anything. Mac has the notch and not the feature, windows doesn&#39;t have the notch and it has windows hello. Upside down world."
506,26,DaarrkEdge01,DaarrkEdge01,HvoBci_GC8A,2024-02-07T19:57:50Z,2024-02-07T19:57:50Z,0,Missed an obvious boss baby joke
507,25,Wasser-fz9ub,Wasser-fz9ub,HvoBci_GC8A,2024-02-07T20:10:15Z,2024-02-07T20:10:15Z,0,I am using the fold 4 and before that I had the Xiaomi fold 1 and I am so fucked up with Samsung. I will never ever buy a Samsung again if possible and I am full in to the Xiaomi phones and I will immediately get the new fold of Xiaomi when available with EU ROM. It will be better in any way as Samsungs shit.
508,22,stevensrocks798,stevensrocks798,HvoBci_GC8A,2024-02-07T21:33:24Z,2024-02-07T21:33:24Z,0,But did you remember the chocolate pillows?
509,21,coronapinus3714,coronapinus3714,HvoBci_GC8A,2024-02-07T22:56:20Z,2024-02-07T22:56:20Z,0,"Been using this beast for about a week, it&#39;s amazing. Battery life is super, durability&#39;s over the top, runs games like it&#39;s nothing, AI really improves daily use and the cameras take stunning photos. Props to samsung."
510,20,floki1715,floki1715,HvoBci_GC8A,2024-02-07T23:15:16Z,2024-02-07T23:15:16Z,0,Hi arun! <br><br>Can you make comparison video about s24/S24+ exynos 2400 vs sd8gen3 ?<br><br>Just wondering if there is a massive gap between both versions. Thank you !
511,18,taspapadopoulos745,taspapadopoulos745,HvoBci_GC8A,2024-02-08T00:19:30Z,2024-02-08T00:19:30Z,0,yoooo sick vid what&#39;s your opinion on the new monkey submarine paragon
512,16,Jaysonjay,Jaysonjay,HvoBci_GC8A,2024-02-08T02:07:00Z,2024-02-08T02:07:00Z,0,Too long
513,15,pjmsky9125,pjmsky9125,HvoBci_GC8A,2024-02-08T03:07:54Z,2024-02-08T03:07:54Z,0,"I think you&#39;re a bit bias towards iPhone and never saw this before. You complained about microscopic scratches, signal issues, muffled speaker in which none of your previous videos have described before. 8 minutes of downplaying the 24 Ultra but I&#39;m pretty sure you&#39;ll never be a long user. You can&#39;t dismiss reversed wireless charge,  stylus improvements, Samsung Dex, better battery and all the innovations Samsung brings. Apple has yet to innovate giving it&#39;s users the same technology Samsung already had.  So when iPhone 16 comes out with Type C ports they&#39;re going to claim that it&#39;s new !? seriously?? smh"
514,12,levihancox6523,levihancox6523,HvoBci_GC8A,2024-02-08T03:50:15Z,2024-02-08T03:50:15Z,0,"The s22 ultra had a horrible signal as well. My s23 has great signal, though. Honestly, I&#39;ll probably wait for the next phone after the s24 because the s24 doesn&#39;t seem much different than the s23"
515,28,alphaandliarize,alphaandliarize,HvoBci_GC8A,2024-02-07T19:41:51Z,2024-02-07T19:41:51Z,0,I hate this guy. Now I have both iPhone 15 Pro Max and Samsung Galaxy S24 Ultra.
516,11,oncrei,oncrei,HvoBci_GC8A,2024-02-08T03:50:40Z,2024-02-08T03:50:40Z,0,All that shoving samsung down your throat is way worse on any apple product with apple apps and services.<br>I don&#39;t use any of those samsung services in my s22 ultra.
517,10,user-xt6je4by8o,user-xt6je4by8o,HvoBci_GC8A,2024-02-08T04:51:29Z,2024-02-08T04:51:48Z,0,Entertaining and seamless review  xD
518,8,zargon6919,zargon6919,HvoBci_GC8A,2024-02-08T05:08:27Z,2024-02-08T05:08:27Z,0,Can you do a is it worth upgrading from a s23 ultra or s23 ultra vs s24 ultra
519,7,user-xe5vq6ul5z,user-xe5vq6ul5z,HvoBci_GC8A,2024-02-08T05:10:55Z,2024-02-08T05:10:55Z,0,Face recognition is such a dumb thing to be honest and I am telling this from an experience. so basically what happened was my sister was trying to unlock my phone but I was not letting her because of a thing called privacy it&#39;s not like she was trying to invade my privacy she was just messing with me. so basically what she did was just point the front camera towards me and Surprise  mother brother the phone was unlocked.
520,6,LEMMIFU69,LEMMIFU69,HvoBci_GC8A,2024-02-08T05:23:54Z,2024-02-08T05:23:54Z,0,You should review the Apple vision pro
521,5,uddesh.m.sahadeo311,uddesh.m.sahadeo311,HvoBci_GC8A,2024-02-08T06:42:20Z,2024-02-08T06:42:20Z,0,"Can you include idle battery drain tests in your battery test comparisons??.... Like overnight drain test (equivalent hours)<br>While I know it will add a lot of delay into the video making, I think an overnight drain test would be reflective of real world use."
522,4,clinteastwood8222,clinteastwood8222,HvoBci_GC8A,2024-02-08T06:57:57Z,2024-02-08T06:58:41Z,0,It’s simple you either prefer tea or coffee. I don’t see the point anymore in discussing which is better iPhone or android. It’s what suits you and what you’re used to. Every new release of smartphone comes with incremental improvements over the other. It’s all boring. There’s been no major innovation for years now
523,2,Unplugged_Bits,Unplugged_Bits,HvoBci_GC8A,2024-02-08T07:03:07Z,2024-02-08T07:03:07Z,0,I just got one now.
524,27,Stricks823,Stricks823,HvoBci_GC8A,2024-02-07T19:53:40Z,2024-02-07T19:53:40Z,0,"I was wondering how &quot;extremely careful&quot; would make it have those scratches you pointed out but when you exemplified how you can&#39;t charge it on a magsafe charger I understood your definition of  extremely careful and in that case I treat my phone with super mega extra double triple care , I handle it as if was made of thin glass"
525,30,mikhailSRT4,mikhailSRT4,HvoBci_GC8A,2024-02-07T18:45:53Z,2024-02-07T18:45:53Z,0,Please tell me if the vibration in the phone increased because the problem with my s23 ultra is when someone text me I can&#39;t even feel it in my pocket has such a weak vibrator built into it
526,55,Moonchiie,Moonchiie,HvoBci_GC8A,2024-02-07T12:11:54Z,2024-02-07T12:11:54Z,0,I hope Realme Gt 5 pro comes to global and would be nice if you do a review about it😊
527,44,paytmearning9233,paytmearning9233,HvoBci_GC8A,2024-02-07T13:49:35Z,2024-02-07T13:49:35Z,0,Battery life video s21fe vs s22 vs s23 vs s24
528,52,Piano_songs-uq7um,Piano_songs-uq7um,HvoBci_GC8A,2024-02-07T12:37:07Z,2024-02-07T12:37:07Z,0,WOOOOOOOO
529,51,Piano_songs-uq7um,Piano_songs-uq7um,HvoBci_GC8A,2024-02-07T12:37:33Z,2024-02-07T12:37:33Z,0,Could you do a review of base iphone 15 and base s24?
530,1,NEYMARJRHDXD10_YT,NEYMARJRHDXD10_YT,HvoBci_GC8A,2024-02-08T07:10:56Z,2024-02-08T07:10:56Z,0,Can you review the honour Magic v2
531,49,Piano_songs-uq7um,Piano_songs-uq7um,HvoBci_GC8A,2024-02-07T12:38:34Z,2024-02-07T12:38:34Z,0,"<a href=""https://www.youtube.com/watch?v=HvoBci_GC8A&amp;t=85"">1:25</a> great moment lol"
532,48,AlexanderSzymanski-wg3nh,AlexanderSzymanski-wg3nh,HvoBci_GC8A,2024-02-07T12:43:40Z,2024-02-07T12:43:40Z,0,Yo 18m subs good job my belly hurts
533,47,waynehochstetler9515,waynehochstetler9515,HvoBci_GC8A,2024-02-07T13:32:19Z,2024-02-07T13:32:19Z,0,Samsung really needs to pay this man!! I&#39;ve had the s22 ultra since it came out and wasn&#39;t going to upgrade but after seeing this video I just might go in an get one
534,46,paytmearning9233,paytmearning9233,HvoBci_GC8A,2024-02-07T13:49:08Z,2024-02-07T13:49:08Z,0,Battery life video s21fe vs s22 vs s23 vs s24 <br><br><br><br><br><br><br><br><br><br><br><br>Battery life video s21fe vs s22 vs s23 vs s24 <br><br><br><br><br><br><br>Battery life video s21fe vs s22 vs s23 vs s24
535,45,paytmearning9233,paytmearning9233,HvoBci_GC8A,2024-02-07T13:49:18Z,2024-02-07T13:49:18Z,0,Battery life video s21fe vs s22 vs s23 vs s24
536,43,buds20,buds20,HvoBci_GC8A,2024-02-07T14:38:08Z,2024-02-07T14:38:08Z,0,"Went to have a look at in in store, way to thick for me, no thanks"
537,31,Coinxpz,Coinxpz,HvoBci_GC8A,2024-02-07T17:52:34Z,2024-02-07T17:52:34Z,0,can you do a video of the Apple Vision Pro pls
538,42,THEWATCHER0101,THEWATCHER0101,HvoBci_GC8A,2024-02-07T14:55:54Z,2024-02-07T14:55:54Z,0,I’ll stick with my amazing blue iPhone 15 💪👍
539,41,abare6793,abare6793,HvoBci_GC8A,2024-02-07T14:56:39Z,2024-02-07T14:56:39Z,0,But this guy is always leaving iphone
540,38,ahmad.alemam,ahmad.alemam,HvoBci_GC8A,2024-02-07T16:10:31Z,2024-02-07T16:10:31Z,0,"Gongrats on 18m , i cant wait to see your phone"
541,37,zero5314,zero5314,HvoBci_GC8A,2024-02-07T17:16:27Z,2024-02-07T17:16:27Z,0,Faça uma comparação com um vivo por exemplo x80 pro\x90pro e o 100 pro ou oppo x7 ultra! Pois eu tenho um x80 pro e um s22 ultra  a vivo e núbia tam o melhor processamento em câmeras até mo meu x80 pro encostam acredito eu o s23 ou s 24 em vários cenarios noite um deles e há mais. O x100 pro encostam isso em câmeras
542,35,zero5314,zero5314,HvoBci_GC8A,2024-02-07T17:18:40Z,2024-02-07T17:18:40Z,0,Digo pois leio há muitos anos e Samsung tive os quase todos tirando os novos leva porrada em detalhe zoom ao pé mdum x100 pro e quando sair o x100pro plus chapéu
543,34,zero5314,zero5314,HvoBci_GC8A,2024-02-07T17:20:38Z,2024-02-07T17:20:38Z,0,Vivo ópticas e processamento é outro nível
544,33,zero5314,zero5314,HvoBci_GC8A,2024-02-07T17:22:32Z,2024-02-07T17:22:32Z,0,"Photos simples no interior coitado do meu s23 ultra perde logo num quarto photos simples ,macro, e no detalhe"
